publishedAt,authorDisplayName,comment,likeCount
2023-05-05T08:05:17Z,Harman Rimbawan,Kenapa gua tidak terkena sample responden...!<br>Klo kena sample pasti gue Jawab Anis Presiden 2024..!,0
2023-05-05T08:05:13Z,Nasru Bae,Memang mayoritas pemilih indonesia lebih memilih terkenal daripada prestasi,3
2023-05-06T09:11:26Z,put put,Emang kalau Ganjar 1000 prestasi lu akan pilih Ganjar ..haha..,0
2023-05-05T08:05:12Z,Murai BGS,I love u aniss,0
2023-05-05T08:04:14Z,Mahadirga ,Ganjar-Mahfud❤,1
2023-05-05T08:04:11Z,Tyong Vantongin,Survai dobolan,0
2023-05-05T08:03:35Z,Ahmad Elivanto,Mbuh Pranowo mbuh Prabowo mugo2 kui seng menang Ojo liyane,0
2023-05-05T08:02:55Z,Roky Oky,eletaxtabilitas bokep nya yg tinggi.,0
2023-05-05T08:01:10Z,Par Sitalolo,Perjuangkan AHY capres cawapres mumpung logistik gendut mintanya Anis? masih ada dan tersedia. Atau selamanya  hanya nama populer doang dan pemenang cuma angan2 belaa. Kali ini nama KOALISI PERUBAHAN amat strategis.Lagian Anis ex gubernur DKI di posisi amat sangat baik. Ayo...ayo...,0
2023-05-05T08:00:51Z,Asrofin Asrofin,Survei cap kera jadi pada garuk2 kepala.,0
2023-05-05T08:00:32Z,Ahmad Khoiruddin,Gas pol bung ganjar👍👍👍👍,0
2023-05-05T08:00:16Z,firdaus Hnq,Pak Anies insyallah presiden RI di thn 2024.,0
2023-05-05T07:59:44Z,Tatang Rusmana,"Kalau yg nyurvey itu charta politika, indikator politik, fan balitbang kompas itu lrmbaga survey yg nggsk bisa dipercaya berapa kalipun  di survey dapat dipastikan 3 Pak Anies..betul nggak",0
2023-05-05T07:59:26Z,Eeng Pamarican,Asal jgn Anis dan turunan kadrun boleh jadi presiden,1
2023-05-05T07:59:07Z,Mad Rikam,Ha..ha..,0
2023-05-05T07:58:59Z,firdaus Hnq,"Amit amit deh, kalau sy lebih percaya tukang sulap dari pada tukang survey bayaran",0
2023-05-05T07:58:29Z,Sapiri Pinok,"Dilihatdari hasil survei, mau capre /cawapres ngga menjadi kunci indonesia jd nehara yg maju sbb nggak ad ad kualitas yg mencolok diantaranya alias biasa aja, jadi nggak ad lbih dri sblumny",0
2023-05-05T07:57:52Z,Afdal M,Ini semua mi survei yang ah TDK... Tau ahhhhh,0
2023-05-05T07:57:47Z,alvionita lee,ganjar  yess,0
2023-05-05T07:57:31Z,The King of Battle,"tiap hari keluar hasil survey, dapat datanya darimana ya 😁",0
2023-05-05T07:57:10Z,Farel Baim,Aneh negara ini yaa.sudah jelas2 yg bagus elektabilitas dan rekam jejak nya adalah BPK ANIES BASWEDAN.apa kelebihan si GANJAR INI.ya Allahh,0
2023-05-05T07:56:54Z,Eeng Pamarican,Mang Imin gak laku ngaca bro,1
2023-05-05T07:56:28Z,Sukaenah R,Biar aj survei ga netral yang diunggulkan cuman ganjar aj ga pengaruh rakyat dibawah mh.,0
2023-05-05T07:56:04Z,imam wahyudi zaini,"1000000000% hoax,.!!<br>Khofifah gak bakalan ada di bawah  😂🤣😅<br>Bener2 ngaco",0
2023-05-05T07:55:40Z,Tommy zener,Survey 1220 nggak PAS?kyk cak Lontong aj,0
2023-05-05T07:55:26Z,Asyahrul Ulum,SURVAY GAIB...SAMPLE NYA MAHLUK  GAIB DI KUBURAN YANG DOYAN NONTON BOKEP...⁉️<br>🙈🙉🙈🙉🙈🙉🙈🙉🙈🙉🙈🙉,0
2023-05-05T07:55:12Z,Badai Timur,"Sumber survey dr org ga kredibel, kalau yg diakui itu LSI aja",0
2023-05-05T07:55:01Z,don juan,NASDEM = PANAS ADEM... 😂😂😂😂😂😂😂😂😂,0
2023-05-05T07:54:12Z,Johan Purnama,Siapa yang bayarannya paling tinggi itulah paling tinggi hasil survei nya.,0
2023-05-05T07:52:29Z,Nelly Amelia Rachman,Klw survey independent ILC dan twiter Anis no 1,0
2023-05-05T07:52:18Z,imam wahyudi zaini,Hari gini masih percaya survey 😂🤣😅,0
2023-05-05T07:52:18Z,Makruf Nurbariah,Itu survei Rp,0
2023-05-05T07:52:00Z,Nelly Amelia Rachman,Kalau surveey suara aja bisa di beli apalagi ???,0
2023-05-05T07:51:24Z,Bro Aji,"Ini dari mana hitungannya, g tau taktik pdip. Banyak buat accont palsu seperti Fb,twiter,instagram. Itu kata temen g yg kerja 😅. 😮😮😮. Palingan bayaran huff",0
2023-05-05T07:50:59Z,edi isma,Insyaallah presiden saya ganjar 2024,0
2023-05-05T07:50:47Z,Tri Yono,"Yaa panas lah masak ngk, junjungannga di urutan buncit pasti nyalahin survey persis pilpres 2014,2019 , TV one dan anteknya memenangkan prabowo walaupun hasil hitung KPU jg sama menangkan jokowi.",0
2023-05-05T07:50:35Z,edi isma,Cakimin jangan pakaa diri,0
2023-05-05T07:50:17Z,Muslih Mus,Jngan percay m survey lah lihat aj nanti udh di seting itu mah,0
2023-05-05T07:50:05Z,sabar Imron,Perolehan survey adalah Siapa yg membayar surveyor????,0
2023-05-05T07:48:09Z,Hardy Wijaya,Anies Baswedan for presiden ❤❤,0
2023-05-05T07:47:55Z,Candra Yana,LEMBAGA SURVEI WANI PIRO<br>       &quot; REZIM AKAL2AN &quot;<br>JANGAN MAU DIBODOHIN GEROMBOLAN MAFIA<br><br>( nyesel milih Jokowi )<br>INDONESIA JADI PECAH BERANTAKAN,0
2023-05-05T07:47:34Z,manusia merdeka,Aniss kalah lagi😂😂,0
2023-05-05T07:47:31Z,Ekodaryono Daryono,Strategi basiiiii.....,0
2023-05-05T07:47:24Z,Akhmad,"tidak percaya dgn hasil survey, hanya utuk pembentukan opini, 1200 responden tdk mewakili ratusan juta pemilih, kecuali data respondennya ditampilkan agar jelas lokasi dan backgroundnya",0
2023-05-05T07:47:13Z,Ratna Nw,Yg penting Anis presiden,0
2023-05-05T07:46:48Z,Nurul Hadi,Dan tidak perlu panik dan buat kegaduhan apapun... Pemilu harus riang gembira,3
2023-05-05T07:46:38Z,masunah uun,survey cap teletonge banteng ra nggumun q😂😂😁😁😁,0
2023-05-05T07:46:27Z,NANDO FERNANDIO CHANEL,TOLONG DONG METRO TV BIKIN FOLLING ATAS CAPRESS 2024 DENGAN 3 NAMA ANIES PRABOWO GANJAR,0
2023-05-05T07:46:25Z,Luthvi Qolbi,PERSAAN ANIS NO 1,0
2023-05-05T07:46:21Z,Agus Tiar,"Burhan itu banyak bohongnya, sebab ILc mengadakan poling dg jumlah responden lebih 60.000 org justru Anis Baswedan yg menang mayoritas..",0
2023-05-05T07:46:02Z,Akal sehat Akal sehat,Ngeri KPU curang lagi,0
2023-05-05T07:45:43Z,Nurul Hadi,Insya Allah ini semua akan terulang di pilpres 2024 yg akan datang...,0
2023-05-05T07:45:34Z,Akal sehat Akal sehat,Ini survei bayaran jgn ada yg percaya.. ayo coba bikin yg netral.. skrng Jokowi nya aja ga netral.. kacau,0
2023-05-05T07:45:25Z,Ahmad,"Sudah bosan lihat perselihan PDI-P,gerinda, PKS.<br>Emang Indonesia gk ada lagi tokoh selain Ganjar, Prabowo, Anies..jika diantara mereka yg jadi presiden maka keributan ini Kadrun, PKI, cebong,dungu kata² itu sangat tidak manusiawi dan mendidik gk akan berakhir.<br><br>Carilah tokoh baru seperti Eric Tohir, Mahfud MD atau mungkin yg lain yg gk ikut perpolitikan 5 tahun yg lalu.<br>Rakyat ingin damai dan bahagia,sudah muak dengan politik caci maki.",1
2023-05-05T07:45:16Z,FLORESKU,Kasihan Aniussss makin tenggelam😂😂😂😂,0
2023-05-05T07:44:42Z,Nurul Hadi,Ketika terbukti di pilkada DKI 2017... Maka lembaga survey terdiam dan menghilang tanpa suara...,1
2023-05-05T11:35:58Z,James Bond,Pilkada yg paling menakutkan,0
2023-05-05T09:28:12Z,Merry Rian,Karena Takut di Ancam Ayat &amp; Mayat..,0
2023-05-05T07:44:41Z,Leu Ohsq,Metro tv penipu sama aja dgn surveinta.,0
2023-05-05T07:44:10Z,PatutBudiPranoto_Ners_UNUJA,Haruya anis nomer 1,0
2023-05-05T07:42:23Z,Tamrin A,Prabowo cak imin.,0
2023-05-05T07:42:20Z,Nurul Hadi,Biarkan survey bicara anggap saja angin lalu... Bagi kami rakyat indonesia 2024 Anies Presiden....,0
2023-05-05T07:42:02Z,Lasiono lasiono,"Masyarakat Indonesia Bukan Nyerang Anies dan AHY. Tetapi mereka ingin mendudukkan pada Porsi yg benar dari Kwalitas CAPRES  Artinya. Prestasi apa yg telah dibuat Anies sebagai Gubernur DKI , Dan Apa Prestasi AHY untuk Negeri ini ?",0
2023-05-05T07:41:55Z,Septian Hadi Saputra,krain bkl menangin yohanes 😁,0
2023-05-05T07:41:50Z,Woko 12345,Aku wong Jatim tumplek blek dukung pak Ganjar,0
2023-05-05T08:04:36Z,Woko 12345,@Nuzul Triyanto Yo sak karepmu,0
2023-05-05T07:44:11Z,Nuzul Triyanto,Aku wong jatim nertal,0
2023-05-05T07:40:29Z,Stevi Epi,"Kita rakyat ga ada pilihan utk menentulan kandidat karena semuanya di atur oleh partai... Dari dulu sampe skrg presiden orang jawa dan beragama islam dan ga ada yg benar kecuali pak jokowi ada perubahan walau pada akhirnya pak jokowi kembali ke basic yaitu jadi pesuruh partai... Woi di Indonesia bukan saja hanya ada orang jawa saja dan agama pun ga hanya islam saja... Kami rakyat sdh cape dg dagelan kalian semua partai2 yqng hanya mementingkan KEKUASAAN dan HARTA... kami rakyat ingin Indonesia jauh lebih maju dari segala sektor, STOP PEMBODOHAN... 😂😂😂",0
2023-05-05T07:39:01Z,Sutanto Se,Duit dari mana klu ngak bayaran,0
2023-05-05T07:37:51Z,Bongas,Saya sih NO untuk capres penyuka Bokep...,0
2023-05-05T07:37:20Z,Kakang Prabu,"D jamin klo Imin Cawaprwsnya,,siapapun g bakal Menang",0
2023-05-05T07:37:02Z,Zul Helmi,"kalau menurut survey anis di urutan 3, kenapa yg lain ketakutan sama anis?",10
2023-05-05T11:33:33Z,James Bond,Yg takut itu kadrun klo Anies gagal nyapres,0
2023-05-05T10:50:50Z,Ask Tye,Masa negara dipimpin anis gabener yg cuma ahli kata2 tapi ga bisa kerja. Ya takutlah kalau indonesia kebanyakan orang goblok yg hobi main dan termakan kata2.,0
2023-05-05T10:40:57Z,jangkrik bos,Krn surveynya di mainin😂😂😂. Simpelnya klu mereka tau anies bakal kalah ya nyantai2 aja gak usah panik.,0
2023-05-05T10:13:36Z,Purwanto Wanto,Karena tahu survey yang ditampilkan itu bukan hasil yang sesungguhnya.  Untuk mempengaruhi publik.  Kan tujuan survey sekarang itu untuk menggiring opini.  Jadi takut. ..,0
2023-05-05T10:09:43Z,Nuriana Purba,@Budi Utomo alias NBTK  Nafsu Besar Tenaga Kurang 😪😪,0
2023-05-05T07:36:29Z,Tess 123,Yang penting jangan anis baswedan president.....😂 anis president FPI aja cocok😂😂😂,0
2023-05-05T07:34:21Z,Pak Anto,survry gedabruuus sluas bayaran,0
2023-05-05T07:34:10Z,Rasyak Rasyak,"Lembaga survey hax mengiring publik ut condong ke salah satu calon presiden, coba het to het antara pak prabowo - ganjar - Anis, sy pikir elektabitasx terbalik bung,",0
2023-05-05T07:33:26Z,Bony Hardian,Mantap MetroTV tidak memihak salah satu calon. Harus independen.,9
2023-05-06T16:57:49Z,George Sunaryo,"Ini org naif bgt,sdh jelas metrotv itu milik surya paloh &amp; dia angkat anis jd bacapres,",2
2023-05-05T14:47:34Z,MATSALT TV,Metro mah PDI dri dlu,0
2023-05-05T07:33:09Z,Lita Dwi Astuti,Si mutadi pendukung genjer,0
2023-05-05T07:32:48Z,Ridwan A R,"Suka bingung survai ganjar ke 1 siapa yang milih nya coba, masyarakat sudah gak akan lagi memilih dari partai PDIP bosan karena banyak orang yang hebat dan indentik ketimuran memberi kesempatan.",0
2023-05-05T08:03:01Z,alvionita lee,byk pilihan  coblos  sesuai  hatimu. jgn bikin  hoax pitnah,0
2023-05-05T07:31:58Z,Zi Attar,"Mngkn ini survei pesanan atau bayaran,survei krng  jls,lgian mau nanya prestasi ganjar apa koq bs nomor satu?",0
2023-05-05T07:31:26Z,Abdel Syarkhani,"Kalau berani survey terbuka,  ayo kalau berani... Kita lihat beberal teman buat  polling terbuka   di youtube dan FB rata2  98 %  Anis.. Sisanya mereka berbagi.. Itu pasti  SURVEY BAYARAN... SAMPAH 😂😂😂",0
2023-05-05T07:31:16Z,Nino N,"Ahy ms muda blm pnglman, jika bnr2 prubahn Gatot at Rizal Ramli wprssny Anis",0
2023-05-05T07:30:35Z,Petrus Sa,Survey pesanan kali,0
2023-05-05T07:30:19Z,andre,YOHANES ANIS TETAP KONSISTEN DI URUTAN KE 3 !!,1
2023-05-05T07:30:09Z,Idris Takke,ini baru objektif ...krn di siarkan Metro,1
2023-05-05T07:30:00Z,"AA UBAN CHENEL""Urang Banten""",Melihat hasil survai selalu pengen tertawa.. <br>Capres terbaik tetap Anies R Baswedan,20
2023-05-08T14:49:36Z,ATHARAUF ELVAN PRADIPTA,Itu menurutmu,0
2023-05-06T01:06:05Z,Nur Nur,Gak juga kami dari wonosobo 2014 2019 pilih jokowi 2024 pilih anies,1
2023-05-05T15:02:49Z,Junior Code,Sa dari timur dukung pa Anies krna nonton berita2 prestasi beliau🙏,0
2023-05-05T12:08:48Z,abi EL cakep,.....EDAN  😅,0
2023-05-05T10:48:15Z,the magil,Melihat komen mu jg sy sy pengen ketawa karena jagoan mu bukan nmr satu jdi anda tidak mempercayai survei yg  kredibel,0
2023-05-05T07:28:53Z,Da've,"Pek erik pintar dalam meloby investor untuk berinvestasi serta tegas, suka bersih2 jika ada yang ganjil dalam hal2 proyek dan pejabat di dalam negara dan  luar negara pasti bisa di meminimalisir",0
2023-05-05T07:28:49Z,Asep Nurcahyanto,andre rosiade kok beda ya mukanya skrg.,0
2023-05-05T07:28:16Z,koko caskoni,ANIES NO.3 TAPI KENAPA DI TAKUTI ???? HERAN.,0
2023-05-05T07:27:36Z,Ahmad Anton,Ganjar erik oke<br>Ganjar mahfud oke,0
2023-05-05T07:26:15Z,Abdul Azis Basam,Kenapa lembaga survei TDK memasukkan nama BP MAHFUD MD?????,0
2023-05-05T07:25:52Z,Royan Hamdi,Yang ada Harus tau lembaga survei tidak mewakili suara rakyat. <br>Karna lembaga survei bisa di bayar sesuai pesanan😁😁😁😂,3
2023-05-07T08:22:45Z,Gidion Frengky,"Karna hasil survei tak sesuai dgn ekspektasimu maunya kau tuh Anies 47%,Prabowo 45%, Ganjar 8%.....gitu kan....mimpimu keblabasan DRUN...selama angka kepuasan masyarakat masih tinggi,jangan harap jagoaanmu bisa mengalahkan CAPRES PDIP..GANJAR PRANOWO.",0
2023-05-05T07:25:38Z,Muzakkir Zulma,Yg diekspos survey2 mereka selalu,0
2023-05-05T07:25:30Z,Syuhada,Bohong aja terus....yg disurvei Jawa tengah...?,0
2023-05-05T07:25:22Z,Rokhani Rokhani,ANIS NOL ZOONK NOL ZOONK ZOONK NOL,0
2023-05-05T07:25:21Z,Ivander Mongkau,CAPRES DENGAN KINERJA TERBAIK DARI SEMUANYA.. TIDAK HANYA APA YANG TERLIHAT DARI LUAR TETAPI..KUALITAS SEORANG PEMIMPIN SAYA HANYA YAKIN GANJAR.BUKAN YANG LAIN. GANJAR SUKSES MEMBANGUN JAWA TENGAH DAR PROVINSI MISKIN MENJADI PROVINSI DENGAN KINERJA TERBAIK NASIONAL.<br>JANGAN SAMAKAN JATENG DENGAN JABODETABEK YG PUNYA KAWASAN INDUSTRI SUDAH SEJAK 1980..KALIMANTAN  PUSAT TAMBANG DARI TH 80. PAPUA PUNYA FREEPORT. BALI. JANGAN D SAMAKAN SAMA JATENG..YG PEMBANGUNANNYA BARU DI ERA GANJAR....PEMIMPIN SEBELMNYA NGAPAIN? GANJAR NGERJAIN PR MANGKRAK! . PERLAHAN EKONOMI AKAN SEMAKIN NAIK UMP  AKAN NAIK JUGA.. KAWASAN INDUSTRI DAN SEGALA TEROBOSAN PROYEK2 PEMBAHARUAN DAN PEMBANGUNAN  DI JATENG YG BARU DI BANGUN DAN PERTAMA KALINYA DI ERA GANJAR  AKAN MENAIKAN EKONOMI JATENG. TERBUKTI SKRN  KEMISKINAN TURUN SECARA SIGNIFIKAN.<br><br>UNTUK MEMBANGUN INDONESIA MENUJU 2045 MENJADI NEGARA MAJU DAN BERSAING DENGAN NEGARA NEGARA ASIA SPT JEPANG DAN KOREA SELATAN .<br>HANYA GANJAR YANG SANGGUP !! GANJARLAH YANG TERBAIK !❤❤,0
2023-05-05T07:25:08Z,Sugeng saputro,Wong jowo jumlah e okeh SELURUH PLOSOK NEGERI nek wong jowo...PRO NKRI...mesti dukung pak ganjar...2024...mutlak...,0
2023-05-05T09:31:05Z,BaHLuL LuuL,Terus mau jadi seperti apa indonesia.,0
2023-05-05T07:24:31Z,Devy Januar,Hahahaha percaya hasil survey?? <br>PESANAN oligarchs ya pasti GANJAR pasti bakalan selalu teratas! <br>Tapi kenapa ya pihak istana dan president takut akan posisi anis yg selalu di bawah ganjar dan PRABOWO? <br>Sampai sampai ETIKA SEORANG PRESIDENT WIDODO yang sangat “MENJIJIKAN” dengan TERANG TERANG AN mendukung beberapa calon president pilihan president widodo yang mampu menjaga nya setelah lengser! <br>Tapi bagaimana pun sangat PERCUMA mengharap kan president widodo memiliki ETIKA POLITIK toh sampai detik Ini tak mampu MENUNJUKAN IJAZAH ASLI NYA yang banyak di ragù Kan! Jadi ya semoga para suveyor dan president widodo sendiri yang menjual masa depan Bangsa untuk para oligarch MAMPU MEMPERTANGGUNG JAWAB KAN NYA DI HADAPAN SANG KHOLIK!,0
2023-05-05T07:23:42Z,Abdul Azis Basam,KNP YA BP MAHFUD MD TDK MASUK DLM LINGKARAN SURVEI ?????,0
2023-05-05T07:23:21Z,Iman Lubis,knp pak mahfud md tidak di masukkan sebagai cawapres.,0
2023-05-05T07:22:52Z,SYAFRIDA IRAWATI,Mekanisme surveynya gimana ya ?<br>Mulai pertama kali hak memilih....gak pernah yg rasanya diminta untuk melakukan survey,0
2023-05-05T11:19:23Z,James Bond,"Dijelasin jg ente ga faham bro, makanya bljr dlu ilmu statistik",0
2023-05-05T07:22:39Z,al hufny official,Sampel nya ribuan aja ko😂 Rakyat Indonesia jutaan😅,0
2023-05-05T07:22:16Z,nur syah,aneh banget AHY lebih tinggi dri Erick Tohir,0
2023-05-05T07:22:15Z,edy sutanto,perlahan menuju bukit,0
2023-05-05T07:21:42Z,Suly Channel91,Pak ganjar memang yang pantas untuk memimpin negri ini,4
2023-05-05T11:08:54Z,hikmah kehidupan,Minim prestasi survey no 1. Ruuuaaarr biasa..!!,0
2023-05-05T07:21:07Z,edy sutanto,Ganjar mantap,0
2023-05-05T07:20:57Z,Suwarno,Kalau pak ganjar bersanding sama pak prabowo cukup 1putaran jos,0
2023-05-05T07:20:17Z,Okto Vianus,Pak Prabowo udah tua lah... <br>Ksi yg muda muda aja yg maju,0
2023-05-05T07:20:11Z,Agam,"Kalau saya gk butuh perubahan, takutnya banyak yg diruba akhirnya gk ada yg jadi. Mending meneruskan  dan memperbaiki yg sekarang.",0
2023-05-05T07:19:47Z,Suwarno,Langkah pak ganjar semakin nyata hati ingin bertanding pak prabowo biar pemilu ini cepat berakhir tak menghabiskan dana ya buaaanyak,0
2023-05-05T07:19:23Z,adiva official,"Ganjar klo ingin menang survey harus lebih dari 50% klo kurang , kemungkinan kalah pilpres.",0
2023-05-05T07:19:07Z,Amril Zakaria,Survei abal2 bayaran yg benar Anies no 1.,0
2023-05-05T07:18:29Z,Omega Dua,Pak ganjar pranowo duwet pak mahfud md.,0
2023-05-05T07:18:12Z,Muzakkir Zulma,Buat survey trbuka..jngan tertutup selalu,0
2023-05-05T07:17:15Z,Doni Agus,𝚃𝚊𝚝𝚊𝚙 𝚖𝚎𝚗𝚊𝚗𝚐 𝚙𝚊𝚔 𝚐𝚊𝚗𝚓𝚊𝚛,0
2023-05-05T07:16:57Z,rio javas,1.000.000% =  GA PERCAYA METRO TIPU.  <br>SURVEY NYA CEBONG CS = SMRC + CHARTA POLITIKA + POLTRACKING + INDIKATOR... = PENIPU 1.000.000%,1
2023-05-05T07:16:36Z,Slamet Siswadi,Kacamats benggong yg tepat adalah anies,0
2023-05-05T07:15:58Z,Nanang supriatna,"Selain anies, males dengernya",0
2023-05-05T07:15:33Z,Slamet Siswadi,Yg benar anies 48.50 prabowo 26.5 % ganjar 6.5%,0
2023-05-05T07:15:12Z,Donny M Nurawan,"Prabowo survei nya naik karena efek pildun yg berhasil mengeluarkan buzzer menyerang ganjar, hahaha sebenernya angka prabowo tidak segitu, liat aja skeng sudah turun kan ??? 😂 bukti culas itu tdk akan bertahan, hukum alam berlaku",0
2023-05-05T07:14:48Z,Erwin Jayadi,"Inikh +62... Merekh yng bersaing,kta yng ribut. Cukup diam, berdoa,pilih",0
2023-05-05T07:14:41Z,Bang Febri aquafish,BPK Ganjar,0
2023-05-05T07:14:21Z,Manto Anto,"Sebaiknya setiap chanel siaran diindonesia jangan survey yg ditampilkan tpi hasil kerja yg telah dikerjakan selama menjabat ..<br>Misalnya it si ganjar selama menjabat apakh bagus atw tdak .. terkait wadas sngat JELEK BANGET, Ump buruh 1.8 juta .. mengenaskan sekali ...",1
2023-05-05T07:13:57Z,Sketchart,Muhaimin jadi penjual obat aja..,0
2023-05-05T07:12:40Z,yuliandre sadikin,"Bercermin dari pilkada DKI 2017, survey bullshit...",0
2023-05-05T07:12:38Z,Mukholis Abi,"Survey pesanan untuk mengirrng opini masyarakat untuk kandidat tertentu, tak ubahnya seperti hasil survey pilkada DKI jakarta  pak anis yg terendah 19% suara, nyatanya Pak anis menang hampir 60% suara<br>DATA BERBICARA",0
2023-05-05T07:12:35Z,Mukhrizal Rizal,Survei cebong meraja lela.demi petugas partai nya di lihat orang,0
2023-05-05T07:12:25Z,Adang Firmansyah,anies diurutan ke 3 tp banyak ingin yg menjegal..tanda nya survey2 itu hanya rekayasa,0
2023-05-05T07:49:15Z,FLORESKU,Ciehhh nggak naik2😂,0
2023-05-05T07:12:00Z,sang pemimpi,"apa yang mau di rubah ,,indonesia sudah baik di tangan pak jokowi ,,, mau di rubah menjadi apa ,,. wah payah banget koalisi yang ada anis nya ,",0
2023-05-05T07:25:07Z,sang pemimpi,"@Gungun Gunawan Sunandriana contoh kecil ,tulisan saya lebih bisa di baca ,. anda mau nulis baik jadi &quot;Bik&quot; itu karena kurang asupan kepemimpinan jokowi ,. anda terlalu meng agung agungkan junjunganmu ,,jadi ya pantatnya mudah sakit ,.mksd saya hati nya mudah sakit",0
2023-05-05T07:20:06Z,Gungun Gunawan Sunandriana,Bik apa nya coba contoh kn,0
2023-05-05T07:11:38Z,caras sukanta,Survey dari mana,0
2023-05-05T07:11:13Z,Amora & Teman,Jangan percaya survei....survei bisa dibuat,0
2023-05-05T07:11:01Z,caras sukanta,Anis lah paling  bagus buat indonesia,0
2023-05-05T07:10:56Z,Emak Ani,"Rakyat sdh cerdas... walapun ganjar selalu du angkat dan selalu  di no 1 kan olih pengamat, kemantatir dan hasil surve yg bs direjayasa",8
2023-05-05T12:21:58Z,Carada Spear,@simson siadari susah klo sdh jadi pembenci,0
2023-05-05T12:21:22Z,Carada Spear,@simson siadari 🤣🤣🤣 gk logis,0
2023-05-05T12:20:18Z,simson siadari,@Carada Spear anis menang karena dimainksnnya politik identitas dan ayat mayat yang brutal dan mengerikan,0
2023-05-05T12:18:03Z,simson siadari,@Carada Spear maaf 2009 he he,0
2023-05-05T12:16:04Z,Carada Spear,@simson siadari survei 2017 pilgub DKI menang sapa?? Tohh juga anies y menang pas pemilihan nya walaupun kalah di surveii🤣🤣,0
2023-05-05T07:10:24Z,Periuk Nasi,PERUBAHAN APA ?  CUMA MODAL PERUBAHAN SUMUR RESAPAN... HEBAATT  ???,1
2023-05-05T07:10:13Z,Mukhrizal Rizal,Survei alam gaib.ganjar diatas wkwwk,0
2023-05-05T07:52:49Z,FLORESKU,Aniusss nggak naik2 😂,0
2023-05-05T07:09:56Z,DaffaRkassandra,"Terkadang survei itu tiaphari ganti2an siapa plg tinggi pemimpinnya tp gk pengaruhi survei.. yg penting pemimpinnya JAUHKAN DARI UTANG, KORUPSI sampai Cebong REBUT RIBUT BLT bagikismin meneruskan 🐸 simukidi dan sibe&#39;ef 🤮<br><br>Prabowo ❤  Anies ❤ Ahy ❤",0
2023-05-05T07:09:35Z,dody uuddrifandy,"Hati2, sama seperti cerita di negri konoha survei lapangan besar jadi kalah sama survei bayaran, sebaliknya survei lapangan kecil kalah sama survei bayaran akhirnya di tetapkan jadi raja konoha",0
2023-05-05T11:16:52Z,James Bond,Kadrun mn faham survei 😂😂😂😂,0
